  262   7.639959 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x9f2b A mobile.events.data.microsoft.com
  263   7.655905 192.168.200.240 → 192.168.200.71 DNS 215 Standard query response 0x9f2b A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus11.centralus.cloudapp.azure.com A 104.208.16.89
  978  15.527233 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x9a30 A mobile.events.data.microsoft.com
  979  15.542712 192.168.200.240 → 192.168.200.71 DNS 215 Standard query response 0x9a30 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus11.centralus.cloudapp.azure.com A 104.208.16.89
 1493  27.626136 192.168.200.71 → 192.168.200.240 DNS 92 Standard query 0x7ab3 A mobile.events.data.microsoft.com
 1494  27.641243 192.168.200.240 → 192.168.200.71 DNS 212 Standard query response 0x7ab3 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus05.westus.cloudapp.azure.com A 20.189.173.6
 2612  35.588800 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0003 AAAA www.target.com.maestrale.local
 2615  35.620040      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0003 No such name AAAA www.target.com.maestrale.local SOA a.root-servers.net
 2616  35.620691 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0004 A www.target.com
 2622  35.638953      1.1.1.1 → 192.168.200.71 DNS 179 Standard query response 0x0004 A www.target.com CNAME sites.target.map.fastly.net A 151.101.194.187 A 151.101.130.187 A 151.101.66.187 A 151.101.2.187
 2623  35.643170 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0005 AAAA www.target.com
 2626  35.673334      1.1.1.1 → 192.168.200.71 DNS 173 Standard query response 0x0005 AAAA www.target.com CNAME sites.target.map.fastly.net SOA ns1.fastly.net
 2628  35.707559 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2631  35.722933      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2632  35.724348 192.168.200.71 → 1.1.1.1      DNS 97 Standard query 0x0002 A www.stackoverflow.com.maestrale.local
 2635  35.739136      1.1.1.1 → 192.168.200.71 DNS 172 Standard query response 0x0002 No such name A www.stackoverflow.com.maestrale.local SOA a.root-servers.net
 2636  35.739749 192.168.200.71 → 1.1.1.1      DNS 97 Standard query 0x0003 AAAA www.stackoverflow.com.maestrale.local
 2639  35.778575      1.1.1.1 → 192.168.200.71 DNS 172 Standard query response 0x0003 No such name AAAA www.stackoverflow.com.maestrale.local SOA a.root-servers.net
 2640  35.779192 192.168.200.71 → 1.1.1.1      DNS 81 Standard query 0x0004 A www.stackoverflow.com
 2643  35.795783      1.1.1.1 → 192.168.200.71 DNS 113 Standard query response 0x0004 A www.stackoverflow.com A 104.18.32.7 A 172.64.155.249
 2644  35.799619 192.168.200.71 → 1.1.1.1      DNS 81 Standard query 0x0005 AAAA www.stackoverflow.com
 2647  35.816744      1.1.1.1 → 192.168.200.71 DNS 142 Standard query response 0x0005 AAAA www.stackoverflow.com SOA damian.ns.cloudflare.com
 2649  35.845726 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2652  35.860961      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2653  35.862311 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0002 A www.amazon.com.maestrale.local
 2656  35.902151      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0002 No such name A www.amazon.com.maestrale.local SOA a.root-servers.net
 2657  35.902853 192.168.200.71 → 1.1.1.1      DNS 90 Standard query 0x0003 AAAA www.amazon.com.maestrale.local
 2671  35.949036      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0003 No such name AAAA www.amazon.com.maestrale.local SOA a.root-servers.net
 2672  35.949684 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0004 A www.amazon.com
 2675  35.965363      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0004 A www.amazon.com CNAME tp.47cf2c8c9-frontier.amazon.com CNAME d3ag4hukkh62yn.cloudfront.net A 108.138.190.178
 2676  35.969667 192.168.200.71 → 1.1.1.1      DNS 74 Standard query 0x0005 AAAA www.amazon.com
 2679  35.984221      1.1.1.1 → 192.168.200.71 DNS 270 Standard query response 0x0005 AAAA www.amazon.com CNAME tp.47cf2c8c9-frontier.amazon.com CNAME www-amazon-com.customer.fastly.net AAAA 2606:2cc0:2::374 AAAA 2606:2cc0::374 AAAA 2606:2cc0:3::374 AAAA 2606:2cc0:1::374
 2680  36.014990 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2683  36.031190      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2684  36.032930 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0002 A www.force.com.maestrale.local
 2687  36.051582      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0002 No such name A www.force.com.maestrale.local SOA a.root-servers.net
 2688  36.052363 192.168.200.71 → 1.1.1.1      DNS 89 Standard query 0x0003 AAAA www.force.com.maestrale.local
 2691  36.070145      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0003 No such name AAAA www.force.com.maestrale.local SOA a.root-servers.net
 2692  36.071120 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0004 A www.force.com
 2695  36.117606      1.1.1.1 → 192.168.200.71 DNS 190 Standard query response 0x0004 A www.force.com CNAME san-mna.salesforce.com.edgekey.net CNAME e36242.dsca.akamaiedge.net A 2.22.248.109 A 2.22.248.89
 2696  36.124110 192.168.200.71 → 1.1.1.1      DNS 73 Standard query 0x0005 AAAA www.force.com
 2699  36.160916      1.1.1.1 → 192.168.200.71 DNS 214 Standard query response 0x0005 AAAA www.force.com CNAME san-mna.salesforce.com.edgekey.net CNAME e36242.dsca.akamaiedge.net AAAA 2a02:26f0:8d00:3a::217:5412 AAAA 2a02:26f0:8d00:3a::217:540b
 2701  36.200930 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2704  36.216749      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2705  36.218897 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0002 A www.outbrain.com.maestrale.local
 2717  36.255231      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0002 No such name A www.outbrain.com.maestrale.local SOA a.root-servers.net
 2718  36.256444 192.168.200.71 → 1.1.1.1      DNS 92 Standard query 0x0003 AAAA www.outbrain.com.maestrale.local
 2721  36.295246      1.1.1.1 → 192.168.200.71 DNS 167 Standard query response 0x0003 No such name AAAA www.outbrain.com.maestrale.local SOA a.root-servers.net
 2723  36.298034 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0004 A www.outbrain.com
 2725  36.314242      1.1.1.1 → 192.168.200.71 DNS 173 Standard query response 0x0004 A www.outbrain.com CNAME wildcard.outbrain.com.edgekey.net CNAME e10883.g.akamaiedge.net A 104.102.29.173
 2726  36.319113 192.168.200.71 → 1.1.1.1      DNS 76 Standard query 0x0005 AAAA www.outbrain.com
 2729  36.334268      1.1.1.1 → 192.168.200.71 DNS 215 Standard query response 0x0005 AAAA www.outbrain.com CNAME wildcard.outbrain.com.edgekey.net CNAME e10883.g.akamaiedge.net SOA n0g.akamaiedge.net
 2731  36.366491 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2734  36.380790      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2735  36.383054 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0002 A www.walmart.com.maestrale.local
 2738  36.419298      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0002 No such name A www.walmart.com.maestrale.local SOA a.root-servers.net
 2739  36.420680 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0003 AAAA www.walmart.com.maestrale.local
 2742  36.459016      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0003 No such name AAAA www.walmart.com.maestrale.local SOA a.root-servers.net
 2743  36.460400 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0004 A www.walmart.com
 2746  36.492483      1.1.1.1 → 192.168.200.71 DNS 165 Standard query response 0x0004 A www.walmart.com CNAME www.walmart.com.edgekey.net CNAME e4373.x.akamaiedge.net A 2.20.80.163
 2747  36.502079 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0005 AAAA www.walmart.com
 2762  36.564970      1.1.1.1 → 192.168.200.71 DNS 207 Standard query response 0x0005 AAAA www.walmart.com CNAME www.walmart.com.edgekey.net CNAME e4373.x.akamaiedge.net SOA n0x.akamaiedge.net
 2763  36.602238 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2766  36.617538      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2767  36.619521 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0002 A www.xfinity.com.maestrale.local
 2770  36.655573      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0002 No such name A www.xfinity.com.maestrale.local SOA a.root-servers.net
 2771  36.656768 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0003 AAAA www.xfinity.com.maestrale.local
 2774  36.672835      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0003 No such name AAAA www.xfinity.com.maestrale.local SOA a.root-servers.net
 2775  36.673800 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0004 A www.xfinity.com
 2778  36.689756      1.1.1.1 → 192.168.200.71 DNS 169 Standard query response 0x0004 A www.xfinity.com CNAME www.xfinity.com.edgekey.net CNAME e10994.dscx.akamaiedge.net A 104.83.105.144
 2779  36.694496 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0005 AAAA www.xfinity.com
 2783  36.835009      1.1.1.1 → 192.168.200.71 DNS 209 Standard query response 0x0005 AAAA www.xfinity.com CNAME www.xfinity.com.edgekey.net CNAME e10994.dscx.akamaiedge.net AAAA 2a02:26f0:8d00:18b::2af2 AAAA 2a02:26f0:8d00:19c::2af2
 2788  36.872199 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2794  36.886980      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2795  36.888818 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0002 A www.ebay.com.maestrale.local
 2798  36.925668      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0002 No such name A www.ebay.com.maestrale.local SOA a.root-servers.net
 2799  36.926814 192.168.200.71 → 1.1.1.1      DNS 88 Standard query 0x0003 AAAA www.ebay.com.maestrale.local
 2802  36.962009      1.1.1.1 → 192.168.200.71 DNS 163 Standard query response 0x0003 No such name AAAA www.ebay.com.maestrale.local SOA a.root-servers.net
 2803  36.963132 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0004 A www.ebay.com
 2806  36.979393      1.1.1.1 → 192.168.200.71 DNS 164 Standard query response 0x0004 A www.ebay.com CNAME slot9428.ebay.com.edgekey.net CNAME e9428.a.akamaiedge.net A 2.22.33.86
 2807  36.986115 192.168.200.71 → 1.1.1.1      DNS 72 Standard query 0x0005 AAAA www.ebay.com
 2810  37.002216      1.1.1.1 → 192.168.200.71 DNS 206 Standard query response 0x0005 AAAA www.ebay.com CNAME slot9428.ebay.com.edgekey.net CNAME e9428.a.akamaiedge.net SOA n0a.akamaiedge.net
 2811  37.036447 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2814  37.050969      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2815  37.052975 192.168.200.71 → 1.1.1.1      DNS 98 Standard query 0x0002 A www.washingtonpost.com.maestrale.local
 2818  37.071090      1.1.1.1 → 192.168.200.71 DNS 173 Standard query response 0x0002 No such name A www.washingtonpost.com.maestrale.local SOA a.root-servers.net
 2819  37.072069 192.168.200.71 → 1.1.1.1      DNS 98 Standard query 0x0003 AAAA www.washingtonpost.com.maestrale.local
 2823  37.105861      1.1.1.1 → 192.168.200.71 DNS 173 Standard query response 0x0003 No such name AAAA www.washingtonpost.com.maestrale.local SOA a.root-servers.net
 2824  37.107245 192.168.200.71 → 1.1.1.1      DNS 82 Standard query 0x0004 A www.washingtonpost.com
 2827  37.122944      1.1.1.1 → 192.168.200.71 DNS 162 Standard query response 0x0004 A www.washingtonpost.com CNAME 50992.edgekey.net CNAME e9631.j.akamaiedge.net A 23.50.153.34
 2828  37.129287 192.168.200.71 → 1.1.1.1      DNS 82 Standard query 0x0005 AAAA www.washingtonpost.com
 2832  37.145129      1.1.1.1 → 192.168.200.71 DNS 204 Standard query response 0x0005 AAAA www.washingtonpost.com CNAME 50992.edgekey.net CNAME e9631.j.akamaiedge.net SOA n0j.akamaiedge.net
 2837  37.184522 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2849  37.199934      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2850  37.201750 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0002 A www.dropbox.com.maestrale.local
 2855  37.217353      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0002 No such name A www.dropbox.com.maestrale.local SOA a.root-servers.net
 2856  37.218127 192.168.200.71 → 1.1.1.1      DNS 91 Standard query 0x0003 AAAA www.dropbox.com.maestrale.local
 2859  37.255373      1.1.1.1 → 192.168.200.71 DNS 166 Standard query response 0x0003 No such name AAAA www.dropbox.com.maestrale.local SOA a.root-servers.net
 2860  37.256512 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0004 A www.dropbox.com
 2863  37.271479      1.1.1.1 → 192.168.200.71 DNS 125 Standard query response 0x0004 A www.dropbox.com CNAME www-env.dropbox-dns.com A 162.125.69.18
 2864  37.278142 192.168.200.71 → 1.1.1.1      DNS 75 Standard query 0x0005 AAAA www.dropbox.com
 2867  37.322782      1.1.1.1 → 192.168.200.71 DNS 137 Standard query response 0x0005 AAAA www.dropbox.com CNAME www-env.dropbox-dns.com AAAA 2620:100:6025:18::a27d:4512
 2869  37.368052 192.168.200.71 → 1.1.1.1      DNS 80 Standard query 0x0001 PTR 1.1.1.1.in-addr.arpa
 2872  37.382914      1.1.1.1 → 192.168.200.71 DNS 109 Standard query response 0x0001 PTR 1.1.1.1.in-addr.arpa PTR one.one.one.one
 2873  37.384823 192.168.200.71 → 1.1.1.1      DNS 104 Standard query 0x0002 A endOfTransmission.google.com.maestrale.local
 2876  37.424888      1.1.1.1 → 192.168.200.71 DNS 179 Standard query response 0x0002 No such name A endOfTransmission.google.com.maestrale.local SOA a.root-servers.net
 2877  37.426244 192.168.200.71 → 1.1.1.1      DNS 104 Standard query 0x0003 AAAA endOfTransmission.google.com.maestrale.local
 2880  37.442391      1.1.1.1 → 192.168.200.71 DNS 179 Standard query response 0x0003 No such name AAAA endOfTransmission.google.com.maestrale.local SOA a.root-servers.net
